date,age,account,old_balance,new_balance,amount,type,message
2029-04-30,54,ma,101957.91,102549.87,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-05-31,54,oa,155748.6,153931.11,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-05-31,54,loan,155939.18,154121.69,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-05-31,54,oa,153931.11,155633.32,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-05-31,54,sa,278214.96,278658.79,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-05-31,54,ma,102549.87,103141.83,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-06-30,54,oa,155633.32,153815.83,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-06-30,54,loan,154121.69,152304.2,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-06-30,54,oa,153815.83,155518.04,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-06-30,54,sa,278658.79,279102.62,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-06-30,54,ma,103141.83,103733.79,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-07-31,55,oa,155518.04,153700.55,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 55--1817.49"
2029-07-31,55,loan,152304.2,150486.71,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 55--1817.49"
2029-07-31,55,oa,153700.55,155402.76,1702.21,inflow,oa-Allocation for OA at age 55-1702.21
2029-07-31,55,sa,279102.62,279546.45,443.83,inflow,sa-Allocation for SA at age 55-443.83
2029-07-31,55,ma,103733.79,104325.75,591.96,inflow,ma-Allocation for MA at age 55-591.96
2029-07-31,55,oa,155402.76,0.0,-155402.76,outflow,oa-transfer_cpf_age=55--155402.76
2029-07-31,55,sa,279546.45,0.0,-279546.45,outflow,sa-transfer_cpf_age=55--279546.45
2029-07-31,55,loan,150486.71,0.0,-150486.71,outflow,loan-transfer_cpf_age=55--150486.71
2029-07-31,55,ra,0.0,284462.5,284462.5,inflow,ra-transfer_cpf_age=55-284462.50
2029-07-31,55,excess,0.0,177962.5,177962.5,inflow,excess-transfer_cpf_age=55-177962.50
2029-08-31,55,oa,0.0,219.04,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-08-31,55,ma,104325.75,106625.67,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-08-31,55,ra,284462.5,284681.54,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-09-30,55,oa,219.04,438.08,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-09-30,55,ma,106625.67,108925.59,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-09-30,55,ra,284681.54,284900.58,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-10-31,55,oa,438.08,657.12,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-10-31,55,ma,108925.59,111225.51,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-10-31,55,ra,284900.58,285119.62,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-11-30,55,oa,657.12,876.16,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-11-30,55,ma,111225.51,113525.43,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-11-30,55,ra,285119.62,285338.66,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-12-31,55,oa,876.16,1095.2,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-12-31,55,ma,113525.43,115825.35,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-12-31,55,ra,285338.66,285557.7,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-12-31,55,oa,1095.2,1098.85,3.65,inflow,oa-Interest for ra at age 55-3.65
2029-12-31,55,ma,115825.35,116211.43,386.08,inflow,ma-Interest for ra at age 55-386.08
2029-12-31,55,ra,285557.7,286509.56,951.86,inflow,ra-Interest for ra at age 55-951.86
2029-12-31,55,ra,286509.56,286559.56,50.0,inflow,ra-Extra Interest for ra at age 55-50.00
2030-01-31,55,oa,1098.85,1317.89,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-01-31,55,ma,116211.43,118511.35,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-01-31,55,ra,286559.56,286778.6,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-02-28,55,oa,1317.89,1536.93,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-02-28,55,ma,118511.35,120811.27,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-02-28,55,ra,286778.6,286997.64,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-03-31,55,oa,1536.93,1755.97,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-03-31,55,ma,120811.27,123111.19,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-03-31,55,ra,286997.64,287216.68,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-04-30,55,oa,1755.97,1975.01,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-04-30,55,ma,123111.19,125411.11,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-04-30,55,ra,287216.68,287435.72,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-05-31,55,oa,1975.01,2194.05,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-05-31,55,ma,125411.11,127711.03,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-05-31,55,ra,287435.72,287654.76,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-06-30,55,oa,2194.05,2413.09,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-06-30,55,ma,127711.03,130010.95,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-06-30,55,ra,287654.76,287873.8,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-07-31,56,oa,2413.09,2632.13,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-07-31,56,ma,130010.95,132310.87,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-07-31,56,ra,287873.8,288092.84,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-08-31,56,oa,2632.13,2851.17,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-08-31,56,ma,132310.87,134610.79,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-08-31,56,ra,288092.84,288311.88,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-09-30,56,oa,2851.17,3070.21,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-09-30,56,ma,134610.79,136910.71,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-09-30,56,ra,288311.88,288530.92,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-10-31,56,oa,3070.21,3289.25,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-10-31,56,ma,136910.71,139210.63,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-10-31,56,ra,288530.92,288749.96,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-11-30,56,oa,3289.25,3508.29,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-11-30,56,ma,139210.63,141510.55,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-11-30,56,ra,288749.96,288969.0,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-12-31,56,oa,3508.29,3727.33,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-12-31,56,ma,141510.55,143810.47,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-12-31,56,ra,288969.0,289188.04,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-12-31,56,oa,3727.33,3739.75,12.42,inflow,oa-Interest for ra at age 56-12.42
2030-12-31,56,ma,143810.47,144289.84,479.37,inflow,ma-Interest for ra at age 56-479.37
2030-12-31,56,ra,289188.04,290152.0,963.96,inflow,ra-Interest for ra at age 56-963.96
2030-12-31,56,ra,290152.0,290202.0,50.0,inflow,ra-Extra Interest for ra at age 56-50.00
2031-01-31,56,oa,3739.75,3958.79,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-01-31,56,ma,144289.84,146589.76,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-01-31,56,ra,290202.0,290421.04,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-02-28,56,oa,3958.79,4177.83,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-02-28,56,ma,146589.76,148889.68,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-02-28,56,ra,290421.04,290640.08,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-03-31,56,oa,4177.83,4396.87,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-03-31,56,ma,148889.68,151189.6,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-03-31,56,ra,290640.08,290859.12,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-04-30,56,oa,4396.87,4615.91,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-04-30,56,ma,151189.6,153489.52,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-04-30,56,ra,290859.12,291078.16,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-05-31,56,oa,4615.91,4834.95,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-05-31,56,ma,153489.52,155789.44,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-05-31,56,ra,291078.16,291297.2,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-06-30,56,oa,4834.95,5053.99,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-06-30,56,ma,155789.44,158089.36,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-06-30,56,ra,291297.2,291516.24,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-07-31,57,oa,5053.99,5273.03,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-07-31,57,ma,158089.36,160389.28,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-07-31,57,ra,291516.24,291735.28,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-08-31,57,oa,5273.03,5492.07,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-08-31,57,ma,160389.28,162689.2,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-08-31,57,ra,291735.28,291954.32,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-09-30,57,oa,5492.07,5711.11,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-09-30,57,ma,162689.2,164989.12,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-09-30,57,ra,291954.32,292173.36,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-10-31,57,oa,5711.11,5930.15,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-10-31,57,ma,164989.12,167289.04,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-10-31,57,ra,292173.36,292392.4,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-11-30,57,oa,5930.15,6149.19,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-11-30,57,ma,167289.04,169588.96,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-11-30,57,ra,292392.4,292611.44,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-12-31,57,oa,6149.19,6368.23,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-12-31,57,ma,169588.96,171888.88,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-12-31,57,ra,292611.44,292830.48,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-12-31,57,oa,6368.23,6389.46,21.23,inflow,oa-Interest for ra at age 57-21.23
2031-12-31,57,ma,171888.88,172461.84,572.96,inflow,ma-Interest for ra at age 57-572.96
2031-12-31,57,ra,292830.48,293806.58,976.1,inflow,ra-Interest for ra at age 57-976.10
2031-12-31,57,ra,293806.58,293856.58,50.0,inflow,ra-Extra Interest for ra at age 57-50.00
2032-01-31,57,oa,6389.46,6608.5,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-01-31,57,ma,172461.84,174761.76,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-01-31,57,ra,293856.58,294075.62,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-02-29,57,oa,6608.5,6827.54,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-02-29,57,ma,174761.76,177061.68,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-02-29,57,ra,294075.62,294294.66,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-03-31,57,oa,6827.54,7046.58,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-03-31,57,ma,177061.68,179361.6,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-03-31,57,ra,294294.66,294513.7,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-04-30,57,oa,7046.58,7265.62,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-04-30,57,ma,179361.6,181661.52,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-04-30,57,ra,294513.7,294732.74,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-05-31,57,oa,7265.62,7484.66,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-05-31,57,ma,181661.52,183961.44,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-05-31,57,ra,294732.74,294951.78,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-06-30,57,oa,7484.66,7703.7,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-06-30,57,ma,183961.44,186261.36,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-06-30,57,ra,294951.78,295170.82,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-07-31,58,oa,7703.7,7922.74,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-07-31,58,ma,186261.36,188561.28,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-07-31,58,ra,295170.82,295389.86,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-08-31,58,oa,7922.74,8141.78,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-08-31,58,ma,188561.28,190861.2,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-08-31,58,ra,295389.86,295608.9,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-09-30,58,oa,8141.78,8360.82,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-09-30,58,ma,190861.2,193161.12,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-09-30,58,ra,295608.9,295827.94,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-10-31,58,oa,8360.82,8579.86,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-10-31,58,ma,193161.12,195461.04,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-10-31,58,ra,295827.94,296046.98,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-11-30,58,oa,8579.86,8798.9,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-11-30,58,ma,195461.04,197760.96,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-11-30,58,ra,296046.98,296266.02,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-12-31,58,oa,8798.9,9017.94,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-12-31,58,ma,197760.96,200060.88,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-12-31,58,ra,296266.02,296485.06,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-12-31,58,oa,9017.94,9048.0,30.06,inflow,oa-Interest for ra at age 58-30.06
2032-12-31,58,ma,200060.88,200727.75,666.87,inflow,ma-Interest for ra at age 58-666.87
2032-12-31,58,ra,296485.06,297473.34,988.28,inflow,ra-Interest for ra at age 58-988.28
2032-12-31,58,ra,297473.34,297523.34,50.0,inflow,ra-Extra Interest for ra at age 58-50.00
2033-01-31,58,oa,9048.0,9267.04,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-01-31,58,ma,200727.75,203027.67,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-01-31,58,ra,297523.34,297742.38,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-02-28,58,oa,9267.04,9486.08,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-02-28,58,ma,203027.67,205327.59,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-02-28,58,ra,297742.38,297961.42,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-03-31,58,oa,9486.08,9705.12,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-03-31,58,ma,205327.59,207627.51,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-03-31,58,ra,297961.42,298180.46,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-04-30,58,oa,9705.12,9924.16,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-04-30,58,ma,207627.51,209927.43,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-04-30,58,ra,298180.46,298399.5,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-05-31,58,oa,9924.16,10143.2,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-05-31,58,ma,209927.43,212227.35,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-05-31,58,ra,298399.5,298618.54,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-06-30,58,oa,10143.2,10362.24,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-06-30,58,ma,212227.35,214527.27,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-06-30,58,ra,298618.54,298837.58,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-07-31,59,oa,10362.24,10581.28,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-07-31,59,ma,214527.27,216827.19,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-07-31,59,ra,298837.58,299056.62,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-08-31,59,oa,10581.28,10800.32,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-08-31,59,ma,216827.19,219127.11,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-08-31,59,ra,299056.62,299275.66,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-09-30,59,oa,10800.32,11019.36,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-09-30,59,ma,219127.11,221427.03,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-09-30,59,ra,299275.66,299494.7,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-10-31,59,oa,11019.36,11238.4,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-10-31,59,ma,221427.03,223726.95,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-10-31,59,ra,299494.7,299713.74,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-11-30,59,oa,11238.4,11457.44,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-11-30,59,ma,223726.95,226026.87,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-11-30,59,ra,299713.74,299932.78,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-12-31,59,oa,11457.44,11676.48,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-12-31,59,ma,226026.87,228326.79,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-12-31,59,ra,299932.78,300151.82,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-12-31,59,oa,11676.48,11715.4,38.92,inflow,oa-Interest for ra at age 59-38.92
2033-12-31,59,ma,228326.79,229087.88,761.09,inflow,ma-Interest for ra at age 59-761.09
2033-12-31,59,ra,300151.82,301152.33,1000.51,inflow,ra-Interest for ra at age 59-1000.51
2033-12-31,59,ra,301152.33,301202.33,50.0,inflow,ra-Extra Interest for ra at age 59-50.00
2034-01-31,59,oa,11715.4,11934.44,219.04,inflow,oa-Allocation for oa at age 59-219.04
2034-01-31,59,ma,229087.88,231387.8,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2034-01-31,59,ra,301202.33,301421.37,219.04,inflow,ra-Allocation for ra at age 59-219.04
2034-02-28,59,oa,11934.44,12153.48,219.04,inflow,oa-Allocation for oa at age 59-219.04
2034-02-28,59,ma,231387.8,233687.72,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2034-02-28,59,ra,301421.37,301640.41,219.04,inflow,ra-Allocation for ra at age 59-219.04
2034-03-31,59,oa,12153.48,12372.52,219.04,inflow,oa-Allocation for oa at age 59-219.04
2034-03-31,59,ma,233687.72,235987.64,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2034-03-31,59,ra,301640.41,301859.45,219.04,inflow,ra-Allocation for ra at age 59-219.04
2034-04-30,59,oa,12372.52,12591.56,219.04,inflow,oa-Allocation for oa at age 59-219.04
2034-04-30,59,ma,235987.64,238287.56,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2034-04-30,59,ra,301859.45,302078.49,219.04,inflow,ra-Allocation for ra at age 59-219.04
2034-05-31,59,oa,12591.56,12810.6,219.04,inflow,oa-Allocation for oa at age 59-219.04
